RecordId,DateTime,Site,ButterflyCount,Lat,Lon,WalkStage,Weekday
2908,2017-01-16 16:20:00, Lincoln Square,0,-37.8024,144.9639,2_1_1,Monday
2909,2017-01-16 15:53:00, Lincoln Square,0,-37.8019,144.9632,2_1_1,Monday
2910,2017-02-13 14:47:00, Lincoln Square,0,-37.802,144.9632,2_1_1,Monday
2911,2017-02-27 12:56:00, Princes Park,0,-37.7797,144.9622,2_1_1,Monday
2912,2017-02-27 12:20:00, Princes Park,0,-37.7792,144.9623,2_1_1,Monday
2913,2017-02-27 12:23:00, Princes Park,0,-37.7792,144.9623,2_1_1,Monday
2914,2017-02-27 12:37:00, Princes Park,0,-37.7793,144.9623,2_1_1,Monday
2915,2017-01-27 11:23:00, Princes Park,0,-37.7792,144.9621,2_1_1,Friday
2916,2017-02-27 12:05:00, Princes Park,0,-37.7793,144.9622,2_1_1,Monday
2917,2017-02-21 14:24:00, Royal Park,0,-37.7911,144.9542,2_1_1,Tuesday
2918,2017-01-28 15:38:00, Royal Park,0,-37.7896,144.9526,2_1_1,Saturday
2919,2017-02-21 14:21:00, Royal Park,0,-37.7911,144.9542,2_1_1,Tuesday
2920,2017-02-21 14:56:00, Royal Park,0,-37.7908,144.9558,2_1_1,Tuesday
2921,2017-01-28 15:17:00, Royal Park,0,-37.7909,144.9537,2_1_1,Saturday
2922,2017-02-04 13:39:00, Westgate Park,0,-37.832,144.9058,2_1_1,Saturday
2923,2017-03-07 13:30:00, Westgate Park,0,-37.8322,144.9053,2_1_1,Tuesday
2924,2017-02-05 10:35:00, Westgate Park,0,-37.8324,144.9061,2_1_1,Sunday
2925,2017-02-04 13:22:00, Westgate Park,0,-37.8321,144.9057,2_1_1,Saturday
2926,2017-02-05 11:06:00, Westgate Park,0,-37.8323,144.9058,2_1_1,Sunday
2927,2017-02-05 10:14:00, Westgate Park,0,-37.8322,144.9061,2_1_1,Sunday
2928,2017-03-07 14:13:00, Westgate Park,0,-37.8326,144.9049,2_1_1,Tuesday
2929,2017-02-05 10:41:00, Westgate Park,0,-37.8324,144.9061,2_1_1,Sunday
2930,2017-02-05 11:03:00, Westgate Park,0,-37.8323,144.9058,2_1_1,Sunday
2931,2017-02-05 09:42:00, Westgate Park,0,-37.832,144.9061,2_1_1,Sunday
2932,2017-02-04 13:18:00, Westgate Park,0,-37.8321,144.9057,2_1_1,Saturday
2933,2017-03-07 13:40:00, Westgate Park,0,-37.8324,144.905,2_1_1,Tuesday
2934,2017-02-05 10:32:00, Westgate Park,0,-37.8325,144.9063,2_1_1,Sunday
2935,2017-02-05 11:38:00, Westgate Park,0,-37.8324,144.9058,2_1_1,Sunday
2936,2017-02-05 09:58:00, Westgate Park,0,-37.8321,144.9061,2_1_1,Sunday
2937,2017-02-05 11:28:00, Westgate Park,0,-37.8324,144.906,2_1_1,Sunday
2938,2017-02-05 11:31:00, Westgate Park,0,-37.8324,144.906,2_1_1,Sunday
2939,2017-02-05 10:03:00, Westgate Park,0,-37.8322,144.9061,2_1_1,Sunday
2940,2017-02-05 09:39:00, Westgate Park,0,-37.832,144.9061,2_1_1,Sunday
2941,2017-02-05 10:17:00, Westgate Park,0,-37.8322,144.9061,2_1_1,Sunday
2942,2017-03-07 14:23:00, Westgate Park,0,-37.8325,144.9046,2_1_1,Tuesday
2943,2017-02-26 14:21:00, Womens Peace Gardens,0,-37.7913,144.9235,2_1_1,Sunday
2944,2017-02-26 14:02:00, Womens Peace Gardens,0,-37.7912,144.9236,2_1_1,Sunday
2945,2017-01-29 14:56:00, Womens Peace Gardens,0,-37.7911,144.9235,2_1_1,Sunday
2946,2017-01-29 14:32:00, Womens Peace Gardens,0,-37.7912,144.9237,2_1_1,Sunday
2947,2017-01-29 15:03:00, Womens Peace Gardens,0,-37.7911,144.9235,2_1_1,Sunday
2948,2017-01-29 14:08:00, Womens Peace Gardens,0,-37.7909,144.9238,2_1_1,Sunday
2949,2017-01-29 16:09:00, Womens Peace Gardens,0,-37.7908,144.924,2_1_1,Sunday
2950,2017-01-29 14:37:00, Womens Peace Gardens,0,-37.7911,144.9236,2_1_1,Sunday
2951,2017-01-29 14:16:00, Womens Peace Gardens,0,-37.7909,144.9238,2_1_1,Sunday
2952,2017-01-28 17:11:00, Womens Peace Gardens,0,-37.791,144.9242,2_1_1,Saturday
2953,2017-03-11 13:42:00, Fitzroy-Treasury Gardens,0,-37.8146,144.9789,2_2_1,Saturday
2954,2017-03-11 14:21:00, Fitzroy-Treasury Gardens,0,-37.8148,144.9788,2_2_1,Saturday
2955,2017-03-11 15:27:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9786,2_2_1,Saturday
2956,2017-03-11 13:22:00, Fitzroy-Treasury Gardens,0,-37.8146,144.9791,2_2_1,Saturday
2957,2017-03-11 13:44:00, Fitzroy-Treasury Gardens,0,-37.8146,144.9793,2_2_1,Saturday
2958,2017-03-11 13:28:00, Fitzroy-Treasury Gardens,0,-37.8149,144.9791,2_2_1,Saturday
2959,2017-03-11 14:24:00, Fitzroy-Treasury Gardens,0,-37.8144,144.9785,2_2_1,Saturday
2960,2017-02-01 15:09:00, Fitzroy-Treasury Gardens,0,-37.8146,144.9792,2_2_1,Wednesday
2961,2017-02-01 15:04:00, Fitzroy-Treasury Gardens,0,-37.8146,144.9792,2_2_1,Wednesday
2962,2017-03-11 15:32:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9785,2_2_1,Saturday
2963,2017-02-01 15:35:00, Fitzroy-Treasury Gardens,0,-37.8148,144.979,2_2_1,Wednesday
2964,2017-03-11 15:55:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9786,2_2_1,Saturday
2965,2017-03-11 15:03:00, Fitzroy-Treasury Gardens,0,-37.8137,144.9787,2_2_1,Saturday
2966,2017-03-11 15:06:00, Fitzroy-Treasury Gardens,0,-37.8137,144.9787,2_2_1,Saturday
2967,2017-03-11 15:08:00, Fitzroy-Treasury Gardens,0,-37.8137,144.9787,2_2_1,Saturday
2968,2017-03-11 15:00:00, Fitzroy-Treasury Gardens,0,-37.8137,144.9787,2_2_1,Saturday
2969,2017-02-01 15:31:00, Fitzroy-Treasury Gardens,0,-37.8148,144.979,2_2_1,Wednesday
2970,2017-03-11 16:00:00, Fitzroy-Treasury Gardens,0,-37.8146,144.9788,2_2_1,Saturday
2971,2017-02-01 15:26:00, Fitzroy-Treasury Gardens,0,-37.8145,144.979,2_2_1,Wednesday
2972,2017-03-11 13:03:00, Fitzroy-Treasury Gardens,0,-37.815,144.9792,2_2_1,Saturday
2973,2017-03-11 15:46:00, Fitzroy-Treasury Gardens,0,-37.8142,144.9787,2_2_1,Saturday
2974,2017-02-01 14:47:00, Fitzroy-Treasury Gardens,0,-37.8148,144.9793,2_2_1,Wednesday
2975,2017-03-11 13:24:00, Fitzroy-Treasury Gardens,0,-37.8149,144.9796,2_2_1,Saturday
2976,2017-02-15 12:40:00, Lincoln Square,0,-37.803,144.9634,2_2_1,Wednesday
2977,2017-02-15 12:11:00, Lincoln Square,0,-37.8025,144.9633,2_2_1,Wednesday
2978,2017-02-15 12:18:00, Lincoln Square,0,-37.8026,144.9636,2_2_1,Wednesday
2979,2017-01-27 09:31:00, Princes Park,0,-37.7793,144.9603,2_2_1,Friday
2980,2017-01-27 09:27:00, Princes Park,0,-37.7798,144.9603,2_2_1,Friday
2981,2017-02-20 18:03:00, Royal Park,0,-37.7839,144.9457,2_2_1,Monday
2982,2017-02-20 18:17:00, Royal Park,0,-37.7838,144.9457,2_2_1,Monday
2983,2017-02-20 17:36:00, Royal Park,0,-37.7841,144.9455,2_2_1,Monday
2984,2017-01-25 16:03:00, Royal Park,0,-37.7847,144.9447,2_2_1,Wednesday
2985,2017-01-25 16:30:00, Royal Park,0,-37.784,144.9456,2_2_1,Wednesday
2986,2017-02-20 17:23:00, Royal Park,0,-37.7847,144.9447,2_2_1,Monday
2987,2017-01-25 16:19:00, Royal Park,0,-37.784,144.9456,2_2_1,Wednesday
2988,2017-01-25 15:47:00, Royal Park,0,-37.7851,144.9443,2_2_1,Wednesday
2989,2017-03-06 16:26:00, Westgate Park,0,-37.8314,144.9061,2_2_1,Monday
2990,2017-02-05 14:43:00, Westgate Park,0,-37.8316,144.9067,2_2_1,Sunday
2991,2017-03-06 16:11:00, Westgate Park,0,-37.8315,144.906,2_2_1,Monday
2992,2017-02-05 15:00:00, Westgate Park,0,-37.8316,144.907,2_2_1,Sunday
2993,2017-02-05 14:25:00, Westgate Park,0,-37.8316,144.9065,2_2_1,Sunday
2994,2017-02-05 15:06:00, Westgate Park,0,-37.8316,144.9069,2_2_1,Sunday
2995,2017-01-29 11:22:00, Womens Peace Gardens,0,-37.7913,144.9241,2_2_1,Sunday
2996,2017-01-29 10:22:00, Womens Peace Gardens,0,-37.7913,144.924,2_2_1,Sunday
2997,2017-02-26 11:42:00, Womens Peace Gardens,0,-37.7912,144.9244,2_2_1,Sunday
2998,2017-01-29 12:39:00, Womens Peace Gardens,0,-37.7913,144.9235,2_2_1,Sunday
2999,2017-01-29 12:36:00, Womens Peace Gardens,0,-37.7912,144.9235,2_2_1,Sunday
3000,2017-01-29 11:07:00, Womens Peace Gardens,0,-37.7913,144.9241,2_2_1,Sunday
3001,2017-01-29 10:51:00, Womens Peace Gardens,0,-37.7913,144.924,2_2_1,Sunday
3002,2017-01-29 10:18:00, Womens Peace Gardens,0,-37.7913,144.924,2_2_1,Sunday
3003,2017-02-26 11:10:00, Womens Peace Gardens,0,-37.7913,144.9242,2_2_1,Sunday
3004,2017-02-26 11:13:00, Womens Peace Gardens,0,-37.7913,144.9242,2_2_1,Sunday
3005,2017-01-29 12:15:00, Womens Peace Gardens,0,-37.7912,144.9235,2_2_1,Sunday
3006,2017-02-26 10:54:00, Womens Peace Gardens,0,-37.7913,144.924,2_2_1,Sunday
3007,2017-01-29 11:57:00, Womens Peace Gardens,0,-37.7911,144.9241,2_2_1,Sunday
3008,2017-01-29 10:34:00, Womens Peace Gardens,0,-37.791,144.9239,2_2_1,Sunday
3009,2017-01-29 11:31:00, Womens Peace Gardens,0,-37.7911,144.9244,2_2_1,Sunday
3010,2017-02-26 10:41:00, Womens Peace Gardens,0,-37.7913,144.924,2_2_1,Sunday
3011,2017-02-26 13:47:00, Womens Peace Gardens,0,-37.791,144.9237,2_2_1,Sunday
3012,2017-01-29 12:18:00, Womens Peace Gardens,0,-37.7912,144.9235,2_2_1,Sunday
3013,2017-02-06 16:04:00, Fitzroy-Treasury Gardens,0,-37.8138,144.9808,2_3_1,Monday
3014,2017-03-09 10:21:00, Fitzroy-Treasury Gardens,0,-37.8143,144.9814,2_3_1,Thursday
3015,2017-03-11 10:49:00, Fitzroy-Treasury Gardens,0,-37.8138,144.9764,2_3_1,Saturday
3016,2017-03-09 12:17:00, Fitzroy-Treasury Gardens,0,-37.814,144.9813,2_3_1,Thursday
3017,2017-02-06 16:25:00, Fitzroy-Treasury Gardens,0,-37.8141,144.9817,2_3_1,Monday
3018,2017-02-06 15:48:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9812,2_3_1,Monday
3019,2017-02-06 16:22:00, Fitzroy-Treasury Gardens,0,-37.8141,144.9817,2_3_1,Monday
3020,2017-03-09 11:54:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9814,2_3_1,Thursday
3021,2017-02-01 15:12:00, Fitzroy-Treasury Gardens,0,-37.8146,144.9792,2_3_1,Wednesday
3022,2017-03-09 12:12:00, Fitzroy-Treasury Gardens,0,-37.814,144.9813,2_3_1,Thursday
3023,2017-02-03 15:44:00, Fitzroy-Treasury Gardens,0,-37.8138,144.9818,2_3_1,Friday
3024,2017-03-09 11:13:00, Fitzroy-Treasury Gardens,0,-37.8139,144.981,2_3_1,Thursday
3025,2017-02-03 15:25:00, Fitzroy-Treasury Gardens,0,-37.814,144.9812,2_3_1,Friday
3026,2017-02-06 15:51:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9812,2_3_1,Monday
3027,2017-02-06 16:40:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9815,2_3_1,Monday
3028,2017-02-03 14:58:00, Fitzroy-Treasury Gardens,0,-37.814,144.9815,2_3_1,Friday
3029,2017-03-09 11:48:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9813,2_3_1,Thursday
3030,2017-02-06 16:07:00, Fitzroy-Treasury Gardens,0,-37.8138,144.9813,2_3_1,Monday
3031,2017-02-03 14:18:00, Fitzroy-Treasury Gardens,0,-37.814,144.9815,2_3_1,Friday
3032,2017-03-09 11:51:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9813,2_3_1,Thursday
3033,2017-03-09 11:31:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9812,2_3_1,Thursday
3034,2017-03-09 11:28:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9812,2_3_1,Thursday
3035,2017-02-06 16:51:00, Fitzroy-Treasury Gardens,0,-37.814,144.9815,2_3_1,Monday
3036,2017-02-03 15:40:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9811,2_3_1,Friday
3037,2017-03-09 11:06:00, Fitzroy-Treasury Gardens,0,-37.8139,144.981,2_3_1,Thursday
3038,2017-02-03 14:32:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9814,2_3_1,Friday
3039,2017-02-03 14:13:00, Fitzroy-Treasury Gardens,0,-37.814,144.9813,2_3_1,Friday
3040,2017-01-19 15:32:00, Royal Park,0,-37.7948,144.9529,2_3_1,Thursday
3041,2017-02-23 13:28:00, Royal Park,0,-37.7955,144.9519,2_3_1,Thursday
3042,2017-02-23 13:26:00, Royal Park,0,-37.7954,144.9518,2_3_1,Thursday
3043,2017-01-19 14:31:00, Royal Park,0,-37.79,144.9528,2_3_1,Thursday
3044,2017-01-19 15:19:00, Royal Park,0,-37.7949,144.9528,2_3_1,Thursday
3045,2017-01-19 14:46:00, Royal Park,0,-37.7949,144.9528,2_3_1,Thursday
3046,2017-02-23 14:20:00, Royal Park,0,-37.7958,144.9518,2_3_1,Thursday
3047,2017-02-23 14:43:00, Royal Park,0,-37.796,144.9514,2_3_1,Thursday
3048,2017-02-23 13:08:00, Royal Park,0,-37.7955,144.9517,2_3_1,Thursday
3049,2017-02-23 11:18:00, Royal Park,0,-37.7951,144.9519,2_3_1,Thursday
3050,2017-02-23 13:11:00, Royal Park,0,-37.7954,144.9518,2_3_1,Thursday
3051,2017-02-23 12:26:00, Royal Park,0,-37.7959,144.9509,2_3_1,Thursday
3052,2017-02-23 14:05:00, Royal Park,0,-37.7955,144.9517,2_3_1,Thursday
3053,2017-02-23 11:45:00, Royal Park,0,-37.7953,144.9518,2_3_1,Thursday
3054,2017-02-23 14:34:00, Royal Park,0,-37.7959,144.9514,2_3_1,Thursday
3055,2017-01-19 16:06:00, Royal Park,0,-37.7952,144.9527,2_3_1,Thursday
3056,2017-01-19 16:23:00, Royal Park,0,-37.7954,144.9524,2_3_1,Thursday
3057,2017-02-23 11:01:00, Royal Park,0,-37.7951,144.9521,2_3_1,Thursday
3058,2017-02-23 11:03:00, Royal Park,0,-37.7951,144.9521,2_3_1,Thursday
3059,2017-01-19 15:48:00, Royal Park,0,-37.7949,144.9532,2_3_1,Thursday
3060,2017-02-23 10:57:00, Royal Park,0,-37.7957,144.9505,2_3_1,Thursday
3061,2017-02-23 11:31:00, Royal Park,0,-37.795,144.9521,2_3_1,Thursday
3062,2017-01-19 16:09:00, Royal Park,0,-37.7952,144.9527,2_3_1,Thursday
3063,2017-02-04 10:35:00, Westgate Park,0,-37.8323,144.907,2_3_1,Saturday
3064,2017-02-04 10:15:00, Westgate Park,0,-37.8323,144.9072,2_3_1,Saturday
3065,2017-02-04 10:30:00, Westgate Park,0,-37.8323,144.907,2_3_1,Saturday
3066,2017-02-04 09:58:00, Westgate Park,0,-37.8322,144.9072,2_3_1,Saturday
3067,2017-03-07 17:03:00, Westgate Park,0,-37.8319,144.9074,2_3_1,Tuesday
3068,2017-03-07 17:08:00, Westgate Park,0,-37.832,144.9077,2_3_1,Tuesday
3069,2017-02-04 10:37:00, Westgate Park,0,-37.8323,144.907,2_3_1,Saturday
3070,2017-03-07 17:31:00, Westgate Park,0,-37.8318,144.9084,2_3_1,Tuesday
3071,2017-03-07 16:26:00, Westgate Park,0,-37.8317,144.907,2_3_1,Tuesday
3072,2017-03-08 22:38:00, Fitzroy-Treasury Gardens,0,-37.8106,144.98,2_4_1,Wednesday
3073,2017-02-09 15:54:00, Fitzroy-Treasury Gardens,0,-37.8121,144.9798,2_4_1,Thursday
3074,2017-03-08 10:52:00, Fitzroy-Treasury Gardens,0,-37.8107,144.9806,2_4_1,Wednesday
3075,2017-02-09 15:40:00, Fitzroy-Treasury Gardens,0,-37.812,144.98,2_4_1,Thursday
3076,2017-02-09 15:11:00, Fitzroy-Treasury Gardens,0,-37.8119,144.9799,2_4_1,Thursday
3077,2017-02-09 16:16:00, Fitzroy-Treasury Gardens,0,-37.8118,144.9795,2_4_1,Thursday
3078,2017-02-28 11:59:00, Princes Park,0,-37.79,144.9619,2_4_1,Tuesday
3079,2017-01-28 12:00:00, Princes Park,0,-37.7885,144.9626,2_4_1,Saturday
3080,2017-01-28 12:40:00, Princes Park,0,-37.7889,144.9603,2_4_1,Saturday
3081,2017-02-28 11:41:00, Princes Park,0,-37.7891,144.9609,2_4_1,Tuesday
3082,2017-01-28 12:16:00, Princes Park,0,-37.7873,144.9628,2_4_1,Saturday
3083,2017-01-18 11:18:00, Royal Park,0,-37.7818,144.9494,2_4_1,Wednesday
3084,2017-02-17 12:04:00, Royal Park,0,-37.7824,144.949,2_4_1,Friday
3085,2017-02-17 12:38:00, Royal Park,0,-37.7831,144.9487,2_4_1,Friday
3086,2017-01-18 10:25:00, Royal Park,0,-37.7822,144.9493,2_4_1,Wednesday
3087,2017-01-18 10:54:00, Royal Park,0,-37.782,144.9493,2_4_1,Wednesday
3088,2017-02-17 13:49:00, Royal Park,0,-37.7835,144.9486,2_4_1,Friday
3089,2017-02-17 13:24:00, Royal Park,0,-37.7834,144.9484,2_4_1,Friday
3090,2017-02-17 12:19:00, Royal Park,0,-37.7825,144.949,2_4_1,Friday
3091,2017-02-17 14:04:00, Royal Park,0,-37.7833,144.9494,2_4_1,Friday
3092,2017-02-17 12:54:00, Royal Park,0,-37.783,144.9487,2_4_1,Friday
3093,2017-01-18 11:57:00, Royal Park,0,-37.7821,144.9495,2_4_1,Wednesday
3094,2017-01-18 10:41:00, Royal Park,0,-37.7823,144.9492,2_4_1,Wednesday
3095,2017-01-18 11:39:00, Royal Park,0,-37.7818,144.9494,2_4_1,Wednesday
3096,2017-01-18 11:24:00, Royal Park,0,-37.7818,144.9494,2_4_1,Wednesday
3097,2017-02-17 14:21:00, Royal Park,0,-37.7839,144.9484,2_4_1,Friday
3098,2017-03-03 12:19:00, Westgate Park,0,-37.8317,144.9086,2_4_1,Friday
3099,2017-03-03 10:51:00, Westgate Park,0,-37.8313,144.9096,2_4_1,Friday
3100,2017-03-03 11:26:00, Westgate Park,0,-37.8316,144.909,2_4_1,Friday
3101,2017-03-03 12:16:00, Westgate Park,0,-37.8317,144.9086,2_4_1,Friday
3102,2017-03-03 11:09:00, Westgate Park,0,-37.8315,144.9091,2_4_1,Friday
3103,2017-03-06 11:43:00, Westgate Park,0,-37.8301,144.9073,2_4_1,Monday
3104,2017-02-02 11:33:00, Westgate Park,0,-37.8317,144.9089,2_4_1,Thursday
3105,2017-02-02 11:05:00, Westgate Park,0,-37.8316,144.9093,2_4_1,Thursday
3106,2017-03-03 10:09:00, Westgate Park,0,-37.8312,144.9098,2_4_1,Friday
3107,2017-02-02 11:55:00, Westgate Park,0,-37.8316,144.9088,2_4_1,Thursday
3108,2017-02-02 11:17:00, Westgate Park,0,-37.8316,144.9092,2_4_1,Thursday
3109,2017-03-03 12:33:00, Westgate Park,0,-37.8318,144.9085,2_4_1,Friday
3110,2017-02-02 10:32:00, Westgate Park,0,-37.8311,144.9099,2_4_1,Thursday
3111,2017-02-02 10:09:00, Westgate Park,0,-37.8309,144.9101,2_4_1,Thursday
3112,2017-03-03 11:44:00, Westgate Park,0,-37.8316,144.9089,2_4_1,Friday
3113,2017-03-03 10:38:00, Westgate Park,0,-37.8311,144.9096,2_4_1,Friday
3114,2017-02-02 10:45:00, Westgate Park,0,-37.8311,144.9098,2_4_1,Thursday
3115,2017-03-03 10:29:00, Westgate Park,0,-37.8312,144.9096,2_4_1,Friday
3116,2017-03-03 12:36:00, Westgate Park,0,-37.8318,144.9085,2_4_1,Friday
3117,2017-03-03 12:01:00, Westgate Park,0,-37.8316,144.9088,2_4_1,Friday
3118,2017-03-11 16:23:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9796,2_5_1,Saturday
3119,2017-03-11 16:46:00, Fitzroy-Treasury Gardens,0,-37.814,144.9792,2_5_1,Saturday
3120,2017-03-11 16:27:00, Fitzroy-Treasury Gardens,0,-37.8141,144.9795,2_5_1,Saturday
3121,2017-02-09 13:04:00, Fitzroy-Treasury Gardens,0,-37.8139,144.9793,2_5_1,Thursday
3122,2017-02-09 13:18:00, Fitzroy-Treasury Gardens,0,-37.8141,144.9794,2_5_1,Thursday
3123,2017-01-28 14:00:00, Princes Park,0,-37.791,144.9603,2_5_1,Saturday
3124,2017-02-18 11:51:00, Royal Park,0,-37.782,144.9451,2_5_1,Saturday
3125,2017-01-25 12:19:00, Royal Park,0,-37.7819,144.9461,2_5_1,Wednesday
3126,2017-02-18 12:05:00, Royal Park,0,-37.7819,144.9456,2_5_1,Saturday
3127,2017-02-18 12:47:00, Royal Park,0,-37.7821,144.9473,2_5_1,Saturday
3128,2017-02-18 11:39:00, Royal Park,0,-37.7821,144.945,2_5_1,Saturday
3129,2017-02-18 00:28:00, Royal Park,0,-37.7822,144.9472,2_5_1,Saturday
3130,2017-01-25 11:40:00, Royal Park,0,-37.7818,144.9459,2_5_1,Wednesday
3131,2017-01-25 11:54:00, Royal Park,0,-37.7819,144.9459,2_5_1,Wednesday
3132,2017-01-25 11:36:00, Royal Park,0,-37.7819,144.946,2_5_1,Wednesday
3133,2017-01-25 12:08:00, Royal Park,0,-37.7819,144.9461,2_5_1,Wednesday
3134,2017-02-02 16:01:00, Westgate Park,0,-37.8301,144.9073,2_5_1,Thursday
3135,2017-03-06 11:27:00, Westgate Park,0,-37.83,144.9075,2_5_1,Monday
3136,2017-02-02 15:46:00, Westgate Park,0,-37.8301,144.9075,2_5_1,Thursday
3137,2017-03-06 11:55:00, Westgate Park,0,-37.8302,144.9071,2_5_1,Monday
3138,2017-02-02 16:16:00, Westgate Park,0,-37.8303,144.9069,2_5_1,Thursday
3139,2017-02-02 15:29:00, Westgate Park,0,-37.83,144.9087,2_5_1,Thursday
3140,2017-03-06 10:46:00, Westgate Park,0,-37.8301,144.9075,2_5_1,Monday
3141,2017-01-27 15:58:00, Princes Park,0,-37.7855,144.9629,2_6_1,Friday
3142,2017-02-27 14:32:00, Princes Park,0,-37.7856,144.9626,2_6_1,Monday
3143,2017-02-27 14:15:00, Princes Park,0,-37.7855,144.963,2_6_1,Monday
3144,2017-01-27 16:13:00, Princes Park,0,-37.7852,144.9631,2_6_1,Friday
3145,2017-02-27 14:55:00, Princes Park,0,-37.7851,144.9631,2_6_1,Monday
3146,2017-01-22 11:01:00, Royal Park,0,-37.7817,144.9433,2_6_1,Sunday
3147,2017-01-22 11:16:00, Royal Park,0,-37.7816,144.9429,2_6_1,Sunday
3148,2017-02-16 12:54:00, Royal Park,0,-37.7817,144.9432,2_6_1,Thursday
3149,2017-02-16 13:21:00, Royal Park,0,-37.7817,144.9431,2_6_1,Thursday
3150,2017-02-16 13:49:00, Royal Park,0,-37.782,144.9424,2_6_1,Thursday
3151,2017-01-22 11:34:00, Royal Park,0,-37.7818,144.9423,2_6_1,Sunday
3152,2017-01-17 11:06:00, Royal Park,0,-37.7904,144.9572,2_7_1,Tuesday
3153,2017-02-21 11:19:00, Royal Park,0,-37.7893,144.9555,2_7_1,Tuesday
3154,2017-02-21 11:24:00, Royal Park,0,-37.7893,144.9555,2_7_1,Tuesday
3155,2017-02-21 12:08:00, Royal Park,0,-37.7889,144.9549,2_7_1,Tuesday
3156,2017-01-17 11:45:00, Royal Park,0,-37.7907,144.9572,2_7_1,Tuesday
3157,2017-01-17 11:24:00, Royal Park,0,-37.7905,144.9573,2_7_1,Tuesday
3158,2017-02-21 10:50:00, Royal Park,0,-37.7903,144.9566,2_7_1,Tuesday
3159,2017-02-21 10:31:00, Royal Park,0,-37.789,144.9566,2_7_1,Tuesday
3160,2017-01-17 09:34:00, Royal Park,0,-37.7895,144.957,2_7_1,Tuesday
3161,2017-02-21 11:47:00, Royal Park,0,-37.789,144.956,2_7_1,Tuesday
3162,2017-02-21 11:05:00, Royal Park,0,-37.7894,144.9561,2_7_1,Tuesday
3163,2017-01-17 11:58:00, Royal Park,0,-37.7909,144.9568,2_7_1,Tuesday
3164,2017-01-17 10:45:00, Royal Park,0,-37.7902,144.9573,2_7_1,Tuesday
3165,2017-02-21 10:34:00, Royal Park,0,-37.789,144.9566,2_7_1,Tuesday
3166,2017-02-21 11:43:00, Royal Park,0,-37.789,144.9549,2_7_1,Tuesday
3167,2017-02-21 12:05:00, Royal Park,0,-37.7953,144.952,2_7_1,Tuesday
3168,2017-01-17 09:39:00, Royal Park,0,-37.7895,144.957,2_7_1,Tuesday
3169,2017-02-24 15:08:00, Royal Park,0,-37.7892,144.943,2_8_1,Friday
3170,2017-02-24 14:14:00, Royal Park,0,-37.7886,144.9439,2_8_1,Friday
3171,2017-02-24 15:30:00, Royal Park,0,-37.7892,144.9436,2_8_1,Friday
3172,2017-02-24 14:41:00, Royal Park,0,-37.7891,144.9428,2_8_1,Friday
3173,2017-01-18 16:43:00, Royal Park,0,-37.7887,144.9439,2_8_1,Wednesday
3174,2017-02-24 14:29:00, Royal Park,0,-37.7894,144.9428,2_8_1,Friday
3175,2017-02-24 15:03:00, Royal Park,0,-37.7893,144.9427,2_8_1,Friday
3176,2017-01-18 17:06:00, Royal Park,0,-37.7892,144.9426,2_8_1,Wednesday
3177,2017-01-18 17:47:00, Royal Park,0,-37.7888,144.9439,2_8_1,Wednesday
3178,2017-01-18 17:30:00, Royal Park,0,-37.7891,144.9423,2_8_1,Wednesday
3179,2017-01-18 17:23:00, Royal Park,0,-37.7893,144.9427,2_8_1,Wednesday
3180,2017-02-22 11:19:00, Royal Park,0,-37.7915,144.9571,2_9_1,Wednesday
3181,2017-02-22 13:24:00, Royal Park,0,-37.7918,144.9563,2_9_1,Wednesday
3182,2017-02-22 12:07:00, Royal Park,0,-37.7915,144.9567,2_9_1,Wednesday
3183,2017-02-22 11:38:00, Royal Park,0,-37.7915,144.957,2_9_1,Wednesday
3184,2017-02-22 13:38:00, Royal Park,0,-37.7919,144.9566,2_9_1,Wednesday
3185,2017-02-22 13:12:00, Royal Park,0,-37.7916,144.9578,2_9_1,Wednesday
3186,2017-01-24 11:28:00, Royal Park,0,-37.7908,144.9566,2_9_1,Tuesday
3187,2017-02-22 12:42:00, Royal Park,0,-37.7917,144.9567,2_9_1,Wednesday
3188,2017-02-22 11:52:00, Royal Park,0,-37.7916,144.9571,2_9_1,Wednesday
3189,2017-01-24 00:01:00, Royal Park,0,-37.7912,144.9569,2_9_1,Tuesday
3190,2017-01-24 11:46:00, Royal Park,0,-37.7912,144.9561,2_9_1,Tuesday
3191,2017-02-22 00:27:00, Royal Park,0,-37.7916,144.9567,2_9_1,Wednesday
3192,2017-02-22 12:10:00, Royal Park,0,-37.7915,144.9567,2_9_1,Wednesday
3193,2017-02-22 12:24:00, Royal Park,0,-37.7916,144.9567,2_9_1,Wednesday
